match_id,season_year,competition,date,home,away,home_score,away_score,total_shots,total_xg,largest_xg_swing,largest_xg_swing_window,xg_lead_changes,xg_first_15_home,xg_first_15_away,xg_last_15_home,xg_last_15_away,xg_home_0-15,xg_away_0-15,xg_diff_0-15,xg_home_15-30,xg_away_15-30,xg_diff_15-30,xg_home_30-45,xg_away_30-45,xg_diff_30-45,xg_home_45-60,xg_away_45-60,xg_diff_45-60,xg_home_60-75,xg_away_60-75,xg_diff_60-75,xg_home_75-90plus,xg_away_75-90plus,xg_diff_75-90plus
28948,2526,PL,2025-12-27,ARS,BRI,2,1,33,3.5823,1.394,15-30_to_30-45,0,0.3161,0.0,0.9195,0.1548,0.3161,0.0,0.3161,0.0,0.0,0.0,1.394,0.0,1.394,0.1015,0.0863,0.0153,0.1206,0.4896,-0.369,0.9195,0.1548,0.7648
28949,2526,PL,2025-12-27,BRE,BOU,4,1,36,5.709,3.1396,60-75_to_75-90plus,2,0.6354,0.0547,1.0876,0.1528,0.6354,0.0547,0.5807,0.3993,0.0289,0.3704,0.0823,0.0,0.0823,0.6467,0.4166,0.2301,0.0,2.2048,-2.2048,1.0876,0.1528,0.9349
28950,2526,PL,2025-12-27,BUR,EVE,0,0,31,2.518,0.9484,45-60_to_60-75,2,0.2721,0.0603,0.2479,0.3386,0.2721,0.0603,0.2118,0.1056,0.0593,0.0463,0.0,0.0534,-0.0534,0.4729,0.0498,0.4231,0.1663,0.6916,-0.5253,0.2479,0.3386,-0.0907
28951,2526,PL,2025-12-27,CHE,AVL,1,2,25,4.295,2.0132,45-60_to_60-75,1,0.06,0.0,0.1857,0.2847,0.06,0.0,0.06,0.8185,0.0,0.8185,0.8659,0.0,0.8659,0.0414,0.0335,0.0079,0.0,2.0053,-2.0053,0.1857,0.2847,-0.099
28952,2526,PL,2025-12-28,CRY,TOT,0,1,23,1.8609,0.8366,15-30_to_30-45,5,0.0461,0.0,0.2239,0.2332,0.0461,0.0,0.0461,0.2689,0.0,0.2689,0.1174,0.6851,-0.5677,0.1982,0.0,0.1982,0.0752,0.0129,0.0623,0.2239,0.2332,-0.0093
28953,2526,PL,2025-12-27,LIV,WOL,2,1,23,2.4097,1.4411,30-45_to_45-60,0,0.1809,0.0,0.0494,0.1519,0.1809,0.0,0.1809,0.1328,0.0293,0.1035,0.8265,0.016,0.8105,0.0,0.6306,-0.6306,0.3754,0.0169,0.3586,0.0494,0.1519,-0.1025
28954,2526,PL,2025-12-26,MUN,NEW,1,0,25,2.0708,0.2878,45-60_to_60-75,3,0.2282,0.0799,0.0417,0.3118,0.2282,0.0799,0.1484,0.1027,0.0573,0.0454,0.1275,0.0,0.1275,0.094,0.0702,0.0238,0.3467,0.6107,-0.264,0.0417,0.3118,-0.2701
28955,2526,PL,2025-12-27,NOT,MCI,1,2,23,2.0666,0.1412,15-30_to_30-45,0,0.0,0.1041,0.0274,0.1646,0.0,0.1041,-0.1041,0.0592,0.1085,-0.0493,0.0,0.1906,-0.1906,0.3647,0.5375,-0.1728,0.1499,0.3601,-0.2102,0.0274,0.1646,-0.1371
28956,2526,PL,2025-12-28,SUN,LED,1,1,25,3.4125,0.6246,60-75_to_75-90plus,3,0.0375,0.1552,0.141,0.0,0.0375,0.1552,-0.1177,0.1196,0.0,0.1196,0.0,0.46,-0.46,0.4543,1.4541,-0.9998,0.0535,0.5371,-0.4836,0.141,0.0,0.141
28957,2526,PL,2025-12-27,WHU,FLH,0,1,26,2.2571,1.19,60-75_to_75-90plus,5,0.0693,0.0781,0.0,0.5942,0.0693,0.0781,-0.0088,0.092,0.1618,-0.0698,0.0,0.1715,-0.1715,0.309,0.0359,0.2731,0.6706,0.0747,0.5958,0.0,0.5942,-0.5942
28958,2526,PL,2025-12-30,ARS,AVL,4,1,33,8.0427,2.3443,60-75_to_75-90plus,2,0.1725,0.4404,1.4484,2.9604,0.1725,0.4404,-0.2679,0.1378,0.1239,0.0139,0.4741,0.0,0.4741,1.32,0.0185,1.3015,0.8895,0.0572,0.8323,1.4484,2.9604,-1.5121
28959,2526,PL,2026-01-01,BRE,TOT,0,0,16,1.17,0.4383,60-75_to_75-90plus,4,0.1,0.07,0.0,0.1281,0.1,0.07,0.03,0.0115,0.0,0.0115,0.0224,0.1981,-0.1757,0.0934,0.1987,-0.1053,0.329,0.0188,0.3102,0.0,0.1281,-0.1281
28960,2526,PL,2025-12-30,BUR,NEW,1,3,35,4.7799,1.9852,0-15_to_15-30,0,0.0,2.0269,0.1546,0.4537,0.0,2.0269,-2.0269,0.1522,0.1938,-0.0417,0.1767,0.6118,-0.4352,0.5087,0.086,0.4227,0.3334,0.0821,0.2513,0.1546,0.4537,-0.2992
28961,2526,PL,2025-12-30,CHE,BOU,2,2,34,6.2559,1.0436,30-45_to_45-60,0,0.7612,1.4699,0.2259,0.3777,0.7612,1.4699,-0.7087,0.1484,1.4062,-1.2578,0.1852,0.5687,-0.3835,0.7606,0.1005,0.6601,0.2516,0.0,0.2516,0.2259,0.3777,-0.1518
28962,2526,PL,2026-01-01,CRY,FLH,1,1,28,4.1621,2.0347,60-75_to_75-90plus,1,0.0,0.0,0.0,1.2192,0.0,0.0,0.0,0.0,0.2716,-0.2716,1.2167,0.0399,1.1768,0.3212,0.278,0.0433,0.8156,0.0,0.8156,0.0,1.2192,-1.2192
28963,2526,PL,2026-01-01,LIV,LED,0,0,23,1.8603,0.7636,15-30_to_30-45,1,0.3781,0.0279,0.0333,0.1227,0.3781,0.0279,0.3501,0.015,0.0,0.015,0.7912,0.0125,0.7787,0.1756,0.0,0.1756,0.3041,0.0,0.3041,0.0333,0.1227,-0.0894
28964,2526,PL,2025-12-30,MUN,WOL,1,1,26,2.3526,1.1002,45-60_to_60-75,3,0.0502,0.0,0.2693,0.0761,0.0502,0.0,0.0502,0.059,0.0559,0.0032,0.3137,0.2809,0.0328,0.4008,0.0336,0.3672,0.0401,0.7731,-0.733,0.2693,0.0761,0.1932
28965,2526,PL,2025-12-30,NOT,EVE,0,2,32,3.4539,0.6334,45-60_to_60-75,3,0.0321,0.0654,0.8706,0.6863,0.0321,0.0654,-0.0333,0.3417,0.3638,-0.0221,0.0547,0.0,0.0547,0.2566,0.0,0.2566,0.203,0.5798,-0.3769,0.8706,0.6863,0.1843
28966,2526,PL,2026-01-01,SUN,MCI,0,0,24,3.4694,0.8529,60-75_to_75-90plus,2,0.0,0.0,0.0773,0.2143,0.0,0.0,0.0,0.3821,0.0313,0.3508,0.1421,0.3937,-0.2516,0.3607,0.8781,-0.5174,0.0,0.9899,-0.9899,0.0773,0.2143,-0.137
28967,2526,PL,2025-12-30,WHU,BRI,2,2,26,5.3855,1.8534,30-45_to_45-60,2,0.3503,0.2823,0.2275,0.3157,0.3503,0.2823,0.068,0.2494,0.0302,0.2192,0.4119,1.5223,-1.1104,0.7612,0.0182,0.743,0.2961,0.9204,-0.6243,0.2275,0.3157,-0.0882
28968,2526,PL,2026-01-04,NEW,CRY,2,0,23,4.1761,1.3293,45-60_to_60-75,2,0.1121,0.0592,1.6997,0.3101,0.1121,0.0592,0.0529,0.3084,0.0251,0.2833,0.0189,0.157,-0.138,0.0,0.6541,-0.6541,0.7533,0.0782,0.6751,1.6997,0.3101,1.3896
28969,2526,PL,2026-01-04,TOT,SUN,1,1,23,1.9777,0.9649,15-30_to_30-45,0,0.092,0.0,0.0801,0.2231,0.092,0.0,0.092,0.9787,0.0,0.9787,0.1075,0.0938,0.0137,0.0543,0.0989,-0.0447,0.1977,0.0517,0.1461,0.0801,0.2231,-0.143
28970,2526,PL,2026-01-03,WOL,WHU,3,0,17,2.4749,1.3081,30-45_to_45-60,0,0.5696,0.0,0.091,0.0436,0.5696,0.0,0.5696,0.0,0.0,0.0,1.1865,0.0,1.1865,0.0113,0.1329,-0.1216,0.381,0.0593,0.3217,0.091,0.0436,0.0474
28971,2526,PL,2026-01-03,BOU,ARS,2,3,27,2.2687,0.6646,0-15_to_15-30,4,0.3839,0.1031,0.0769,0.1965,0.3839,0.1031,0.2809,0.1549,0.5387,-0.3837,0.1782,0.0,0.1782,0.1539,0.0683,0.0856,0.0,0.4142,-0.4142,0.0769,0.1965,-0.1196
28972,2526,PL,2026-01-03,AVL,NOT,3,1,21,2.3281,0.5724,0-15_to_15-30,0,0.627,0.0,0.0,0.0803,0.627,0.0,0.627,0.1287,0.0741,0.0546,0.0,0.0283,-0.0283,0.2358,0.4046,-0.1688,0.4383,0.3109,0.1274,0.0,0.0803,-0.0803
28973,2526,PL,2026-01-03,BRI,BUR,2,0,20,1.7277,0.6762,45-60_to_60-75,0,0.0944,0.0,0.1124,0.0444,0.0944,0.0,0.0944,0.4627,0.0,0.4627,0.0712,0.0,0.0712,0.731,0.1332,0.5978,0.0,0.0784,-0.0784,0.1124,0.0444,0.068
28974,2526,PL,2026-01-04,EVE,BRE,2,4,25,4.0575,1.3447,45-60_to_60-75,1,0.1802,0.4061,0.4427,0.414,0.1802,0.4061,-0.2259,0.074,0.1752,-0.1011,0.0582,0.4233,-0.3651,0.1227,1.4864,-1.3637,0.1278,0.1468,-0.019,0.4427,0.414,0.0287
28975,2526,PL,2026-01-04,FLH,LIV,2,2,18,2.328,0.6342,0-15_to_15-30,0,0.0,0.4148,0.1806,0.5743,0.0,0.4148,-0.4148,0.2195,0.0,0.2195,0.0,0.1621,-0.1621,0.0841,0.4963,-0.4121,0.125,0.0713,0.0537,0.1806,0.5743,-0.3938
28976,2526,PL,2026-01-04,LED,MUN,1,1,25,2.9382,0.629,45-60_to_60-75,4,0.1353,0.0171,0.1538,0.0252,0.1353,0.0171,0.1182,0.0102,0.1515,-0.1413,0.1255,0.7436,-0.6181,0.0192,0.5764,-0.5572,0.5262,0.4543,0.0719,0.1538,0.0252,0.1286
28977,2526,PL,2026-01-04,MCI,CHE,1,1,22,3.7132,1.8871,60-75_to_75-90plus,4,0.0,0.0,0.0412,1.8674,0.0,0.0,0.0,0.3035,0.1011,0.2024,0.3284,0.0,0.3284,0.2268,0.6447,-0.4179,0.1305,0.0696,0.061,0.0412,1.8674,-1.8262
28978,2526,PL,2026-01-07,EVE,WOL,1,1,25,2.3702,1.1869,0-15_to_15-30,0,0.0381,0.0,0.0,0.1489,0.0381,0.0,0.0381,1.2251,0.0,1.2251,0.174,0.0729,0.1011,0.0237,0.1112,-0.0875,0.196,0.3803,-0.1843,0.0,0.1489,-0.1489
28979,2526,PL,2026-01-07,BOU,TOT,3,2,27,2.8276,0.7177,30-45_to_45-60,4,0.017,0.0549,0.218,0.8775,0.017,0.0549,-0.038,0.1143,0.0963,0.018,0.6549,0.0158,0.6391,0.0,0.0787,-0.0787,0.1903,0.51,-0.3197,0.218,0.8775,-0.6595
28980,2526,PL,2026-01-08,ARS,LIV,0,0,17,1.0215,0.3422,15-30_to_30-45,4,0.0356,0.0,0.3903,0.1439,0.0356,0.0,0.0356,0.0226,0.1115,-0.0889,0.2533,0.0,0.2533,0.0,0.0,0.0,0.0,0.0643,-0.0643,0.3903,0.1439,0.2464
28981,2526,PL,2026-01-07,BRE,SUN,3,0,29,5.3712,2.9609,45-60_to_60-75,4,0.0506,0.0579,0.583,0.0716,0.0506,0.0579,-0.0073,1.1232,0.0,1.1232,0.0763,0.1128,-0.0365,0.0826,1.1792,-1.0967,1.9491,0.0849,1.8642,0.583,0.0716,0.5114
28982,2526,PL,2026-01-07,BUR,MUN,2,2,38,2.8494,1.5833,45-60_to_60-75,4,0.0289,0.0197,0.0377,0.418,0.0289,0.0197,0.0093,0.0,0.0355,-0.0355,0.0441,0.2459,-0.2018,0.0566,1.6491,-1.5925,0.1523,0.1615,-0.0091,0.0377,0.418,-0.3802
28983,2526,PL,2026-01-07,CRY,AVL,0,0,26,3.4344,0.971,60-75_to_75-90plus,2,0.0,0.0251,0.0,0.4388,0.0,0.0251,-0.0251,0.3822,0.4769,-0.0947,0.0,0.402,-0.402,0.4047,0.7011,-0.2964,0.5679,0.0356,0.5322,0.0,0.4388,-0.4388
28984,2526,PL,2026-01-07,FLH,CHE,2,1,30,3.5228,1.6365,60-75_to_75-90plus,1,0.1253,0.0,0.486,0.0663,0.1253,0.0,0.1253,0.239,0.8837,-0.6448,0.0445,0.0362,0.0082,0.177,0.248,-0.0711,0.0,1.2168,-1.2168,0.486,0.0663,0.4197
28985,2526,PL,2026-01-07,MCI,BRI,1,1,28,4.2936,1.8741,60-75_to_75-90plus,1,0.4087,0.4266,1.1412,0.0,0.4087,0.4266,-0.0179,0.1299,0.0113,0.1186,0.7612,0.0,0.7612,0.4134,0.0533,0.3602,0.1076,0.8405,-0.7329,1.1412,0.0,1.1412
28986,2526,PL,2026-01-07,NEW,LED,4,3,32,4.8286,1.6814,30-45_to_45-60,5,0.0,0.4137,1.1859,0.2209,0.0,0.4137,-0.4137,0.0693,0.2939,-0.2246,0.8175,0.0519,0.7656,0.0457,0.9615,-0.9158,0.3569,0.4114,-0.0545,1.1859,0.2209,0.9651
28987,2526,PL,2026-01-06,WHU,NOT,1,2,28,3.0326,0.5363,45-60_to_60-75,0,0.0985,0.0528,0.6355,0.7612,0.0985,0.0528,0.0456,0.5348,0.0606,0.4742,0.0572,0.0795,-0.0223,0.0569,0.2615,-0.2046,0.3829,0.0512,0.3317,0.6355,0.7612,-0.1257
28988,2526,PL,2026-01-18,AVL,EVE,0,1,27,1.6672,0.6293,45-60_to_60-75,5,0.118,0.0776,0.1198,0.0,0.118,0.0776,0.0405,0.0,0.1172,-0.1172,0.2997,0.0579,0.2417,0.1238,0.509,-0.3852,0.244,0.0,0.244,0.1198,0.0,0.1198
28989,2526,PL,2026-01-19,BRI,BOU,1,1,29,2.6936,1.1478,30-45_to_45-60,1,0.0746,0.2009,0.3861,0.0,0.0746,0.2009,-0.1263,0.0,0.0,0.0,0.2585,1.3195,-1.0609,0.2179,0.131,0.0869,0.0587,0.0464,0.0123,0.3861,0.0,0.3861
28990,2526,PL,2026-01-17,CHE,BRE,2,0,21,3.0978,0.7804,60-75_to_75-90plus,5,0.0397,0.1638,0.8546,0.1939,0.0397,0.1638,-0.1241,0.061,0.0184,0.0426,0.6673,0.5025,0.1649,0.0,0.4769,-0.4769,0.0,0.1197,-0.1197,0.8546,0.1939,0.6607
28991,2526,PL,2026-01-17,LED,FLH,1,0,22,2.4278,0.9391,60-75_to_75-90plus,2,0.1138,0.0517,1.0816,0.0178,0.1138,0.0517,0.0621,0.3123,0.0,0.3123,0.0,0.1258,-0.1258,0.473,0.0,0.473,0.1882,0.0635,0.1247,1.0816,0.0178,1.0638
28992,2526,PL,2026-01-17,LIV,BUR,1,1,39,4.0545,1.0697,15-30_to_30-45,1,0.1018,0.0167,1.1071,0.2227,0.1018,0.0167,0.0851,0.1145,0.0791,0.0354,1.105,0.0,1.105,1.0109,0.0947,0.9162,0.0672,0.1349,-0.0677,1.1071,0.2227,0.8843
28993,2526,PL,2026-01-17,MUN,MCI,2,0,18,3.481,0.5766,30-45_to_45-60,0,0.4412,0.0622,0.8997,0.0567,0.4412,0.0622,0.379,0.1636,0.0,0.1636,0.0,0.1098,-0.1098,0.6252,0.1584,0.4669,0.9642,0.0,0.9642,0.8997,0.0567,0.843
28994,2526,PL,2026-01-17,NOT,ARS,0,0,21,3.2004,1.6371,45-60_to_60-75,2,0.1333,0.0944,0.038,0.1649,0.1333,0.0944,0.0388,0.0,0.7817,-0.7817,0.0416,0.1027,-0.0611,0.0628,0.0605,0.0023,0.0429,1.6777,-1.6348,0.038,0.1649,-0.1269
28995,2526,PL,2026-01-17,SUN,CRY,2,1,19,3.1509,1.1075,60-75_to_75-90plus,5,0.0395,0.4581,1.2064,0.0153,0.0395,0.4581,-0.4186,0.2067,0.098,0.1087,0.3798,0.5284,-0.1486,0.0833,0.0519,0.0314,0.0836,0.0,0.0836,1.2064,0.0153,1.1911
28996,2526,PL,2026-01-17,TOT,WHU,1,2,38,4.6342,1.2055,60-75_to_75-90plus,3,0.1298,0.1845,0.1303,1.0271,0.1298,0.1845,-0.0548,0.8417,0.5702,0.2715,0.0656,0.5554,-0.4898,0.1265,0.278,-0.1515,0.5169,0.2082,0.3087,0.1303,1.0271,-0.8968
28997,2526,PL,2026-01-18,WOL,NEW,0,0,18,1.2064,0.2338,60-75_to_75-90plus,0,0.0,0.1113,0.0684,0.3539,0.0,0.1113,-0.1113,0.0947,0.0541,0.0406,0.1301,0.2273,-0.0972,0.097,0.0179,0.0791,0.0,0.0517,-0.0517,0.0684,0.3539,-0.2855
28998,2526,PL,2026-01-24,BOU,LIV,3,2,26,4.5901,1.9795,60-75_to_75-90plus,1,0.0,0.0483,2.3705,0.182,0.0,0.0483,-0.0483,0.6426,0.0,0.6426,0.3217,0.4893,-0.1676,0.0,0.1088,-0.1088,0.3181,0.109,0.209,2.3705,0.182,2.1885
28999,2526,PL,2026-01-25,ARS,MUN,2,3,26,2.065,0.619,60-75_to_75-90plus,4,0.1977,0.0,0.7666,0.028,0.1977,0.0,0.1977,0.1999,0.0376,0.1622,0.0835,0.3953,-0.3118,0.0569,0.18,-0.1231,0.1196,0.0,0.1196,0.7666,0.028,0.7386
29000,2526,PL,2026-01-25,BRE,NOT,0,2,17,3.3937,0.6437,15-30_to_30-45,0,0.57,0.1905,0.6136,0.9748,0.57,0.1905,0.3795,0.0,0.1194,-0.1194,0.629,0.1048,0.5242,0.1915,0.0,0.1915,0.0,0.0,0.0,0.6136,0.9748,-0.3613
29001,2526,PL,2026-01-24,BUR,TOT,2,2,27,4.3129,0.4656,45-60_to_60-75,0,0.0393,0.0552,0.841,0.8249,0.0393,0.0552,-0.0159,0.0,0.0853,-0.0853,0.5366,0.8313,-0.2947,0.2926,0.7824,-0.4898,0.0,0.0242,-0.0242,0.841,0.8249,0.0161
29002,2526,PL,2026-01-25,CRY,CHE,1,3,23,5.5631,2.1875,60-75_to_75-90plus,1,0.3893,0.095,1.473,0.0,0.3893,0.095,0.2943,0.5304,0.2594,0.2709,0.0334,0.8754,-0.842,0.0,1.0993,-1.0993,0.0466,0.7612,-0.7145,1.473,0.0,1.473
29003,2526,PL,2026-01-26,EVE,LED,1,1,24,2.584,0.7853,30-45_to_45-60,1,0.1075,0.3832,0.497,0.14,0.1075,0.3832,-0.2757,0.0,0.3689,-0.3689,0.0832,0.7364,-0.6532,0.1321,0.0,0.1321,0.0702,0.0656,0.0046,0.497,0.14,0.357
29004,2526,PL,2026-01-24,FLH,BRI,2,1,25,3.1619,0.9516,45-60_to_60-75,1,0.0329,0.0,0.1062,0.5146,0.0329,0.0,0.0329,0.6291,0.6095,0.0196,0.0,0.0711,-0.0711,0.0836,0.7944,-0.7108,0.2806,0.0398,0.2407,0.1062,0.5146,-0.4084
29005,2526,PL,2026-01-24,MCI,WOL,2,0,22,1.6081,0.4561,0-15_to_15-30,0,0.5354,0.0,0.1045,0.3056,0.5354,0.0,0.5354,0.1069,0.0276,0.0793,0.1459,0.0155,0.1304,0.1319,0.0713,0.0607,0.0407,0.1226,-0.0819,0.1045,0.3056,-0.2011
29006,2526,PL,2026-01-25,NEW,AVL,0,2,29,3.2794,1.454,45-60_to_60-75,2,0.3433,0.4386,0.0983,0.5601,0.3433,0.4386,-0.0954,0.0,0.1004,-0.1004,0.0882,0.1045,-0.0163,1.4041,0.0219,1.3822,0.0242,0.0959,-0.0718,0.0983,0.5601,-0.4618
29007,2526,PL,2026-01-24,WHU,SUN,3,1,20,2.924,1.019,0-15_to_15-30,1,0.4091,0.3027,0.118,0.0413,0.4091,0.3027,0.1063,1.1355,0.0102,1.1253,0.4904,0.0,0.4904,0.0191,0.041,-0.022,0.0381,0.3186,-0.2805,0.118,0.0413,0.0767
29008,2526,PL,2026-02-01,AVL,BRE,0,1,33,2.4734,0.4287,15-30_to_30-45,1,0.3015,0.0353,0.5118,0.0,0.3015,0.0353,0.2663,0.1022,0.0454,0.0568,0.4937,0.0082,0.4855,0.4689,0.1838,0.2851,0.2804,0.0423,0.2381,0.5118,0.0,0.5118
29009,2526,PL,2026-01-31,CHE,WHU,3,2,25,4.9132,1.3618,45-60_to_60-75,1,0.0848,0.2794,0.6964,0.5888,0.0848,0.2794,-0.1946,0.0501,0.0,0.0501,0.1852,0.2061,-0.0209,0.6519,0.5731,0.0788,1.519,0.0784,1.4406,0.6964,0.5888,0.1076
29010,2526,PL,2026-01-31,BRI,EVE,1,1,18,2.7591,0.8111,15-30_to_30-45,0,0.3903,0.0,0.0394,0.7609,0.3903,0.0,0.3903,0.8111,0.0,0.8111,0.0,0.0,0.0,0.0,0.0615,-0.0615,0.1986,0.4973,-0.2987,0.0394,0.7609,-0.7215
29011,2526,PL,2026-02-02,SUN,BUR,3,0,20,2.0949,0.8402,45-60_to_60-75,0,0.1161,0.0,0.3467,0.0113,0.1161,0.0,0.1161,0.1064,0.0,0.1064,0.4297,0.0095,0.4202,0.1032,0.0913,0.0119,0.8664,0.0143,0.8521,0.3467,0.0113,0.3354
29012,2526,PL,2026-02-01,MUN,FLH,3,2,27,3.5978,1.3586,60-75_to_75-90plus,5,0.0718,0.4133,0.0645,0.92,0.0718,0.4133,-0.3415,0.4797,0.0,0.4797,0.0,0.1161,-0.1161,0.6856,0.1974,0.4883,0.5763,0.0732,0.5031,0.0645,0.92,-0.8555
29013,2526,PL,2026-02-01,NOT,CRY,1,1,23,2.6429,0.9626,45-60_to_60-75,2,0.4818,0.2637,0.1831,0.0136,0.4818,0.2637,0.2181,0.09,0.0323,0.0576,0.0,0.359,-0.359,0.0432,0.9018,-0.8586,0.1892,0.0851,0.104,0.1831,0.0136,0.1695
29014,2526,PL,2026-01-31,LIV,NEW,4,1,25,3.3841,1.2008,15-30_to_30-45,2,0.0,0.0,0.6011,0.035,0.0,0.0,0.0,0.0296,0.0857,-0.0561,1.3083,0.1637,1.1447,0.5019,0.0,0.5019,0.6588,0.0,0.6588,0.6011,0.035,0.5661
29015,2526,PL,2026-01-31,LED,ARS,0,4,18,3.7249,1.2001,60-75_to_75-90plus,1,0.0154,0.0257,0.0509,1.8686,0.0154,0.0257,-0.0103,0.0,0.329,-0.329,0.0,0.0,0.0,0.1124,0.7054,-0.5929,0.0,0.6176,-0.6176,0.0509,1.8686,-1.8177
29016,2526,PL,2026-02-01,TOT,MCI,2,2,27,3.553,0.8634,30-45_to_45-60,0,0.0,0.1286,0.5809,0.9957,0.0,0.1286,-0.1286,0.0556,0.3002,-0.2446,0.0645,0.4314,-0.3669,0.5842,0.0877,0.4965,0.2121,0.1119,0.1002,0.5809,0.9957,-0.4148
29017,2526,PL,2026-01-31,WOL,BOU,0,2,26,3.7087,0.9768,45-60_to_60-75,5,0.0,0.0109,0.9962,0.8407,0.0,0.0109,-0.0109,0.088,0.0428,0.0452,0.0,0.5491,-0.5491,0.102,0.1476,-0.0455,0.9313,0.0,0.9313,0.9962,0.8407,0.1555
29018,2526,PL,2026-02-07,BOU,AVL,1,1,27,2.4926,1.0506,0-15_to_15-30,0,0.9468,0.0,0.2887,0.0224,0.9468,0.0,0.9468,0.141,0.2448,-0.1038,0.1987,0.0759,0.1228,0.1601,0.0965,0.0636,0.1108,0.2068,-0.0961,0.2887,0.0224,0.2662
29019,2526,PL,2026-02-07,ARS,SUN,3,0,21,1.6212,0.3568,0-15_to_15-30,2,0.1047,0.3508,0.5298,0.0169,0.1047,0.3508,-0.2461,0.1187,0.008,0.1107,0.0642,0.0,0.0642,0.1842,0.0516,0.1326,0.1923,0.0,0.1923,0.5298,0.0169,0.5129
29020,2526,PL,2026-02-08,BRI,CRY,0,1,14,1.6774,0.656,45-60_to_60-75,1,0.054,0.0,0.0,0.1306,0.054,0.0,0.054,0.0779,0.0,0.0779,0.5679,0.0926,0.4753,0.0,0.0,0.0,0.0492,0.7052,-0.656,0.0,0.1306,-0.1306
29021,2526,PL,2026-02-07,BUR,WHU,0,2,24,3.0153,1.3337,45-60_to_60-75,1,0.0269,0.6078,0.0642,0.0268,0.0269,0.6078,-0.5808,0.0,0.3835,-0.3835,0.3281,0.0,0.3281,1.4559,0.1042,1.3516,0.0179,0.0,0.0179,0.0642,0.0268,0.0373
29022,2526,PL,2026-02-07,FLH,EVE,1,2,31,4.089,0.8454,60-75_to_75-90plus,1,0.4353,0.1709,0.1095,0.0595,0.4353,0.1709,0.2644,0.7574,0.0898,0.6677,0.899,0.6152,0.2838,0.0,0.157,-0.157,0.0,0.7954,-0.7954,0.1095,0.0595,0.05
29023,2526,PL,2026-02-06,LED,NOT,3,1,30,5.2619,1.9056,60-75_to_75-90plus,2,0.156,0.2646,0.0,1.1654,0.156,0.2646,-0.1087,1.8428,0.0567,1.7862,0.0,0.1016,-0.1016,0.7828,0.0,0.7828,0.8161,0.0759,0.7402,0.0,1.1654,-1.1654
29024,2526,PL,2026-02-08,LIV,MCI,1,2,31,3.6813,1.4427,60-75_to_75-90plus,2,0.0,0.5941,0.1991,1.4608,0.0,0.5941,-0.5941,0.0767,0.1858,-0.1091,0.0324,0.1146,-0.0823,0.7617,0.0437,0.718,0.1967,0.0158,0.1809,0.1991,1.4608,-1.2617
29025,2526,PL,2026-02-07,MUN,TOT,2,0,30,2.7606,0.9112,60-75_to_75-90plus,2,0.1433,0.3514,1.1339,0.0304,0.1433,0.3514,-0.2082,0.1714,0.1949,-0.0235,0.4088,0.0,0.4088,0.1169,0.0172,0.0996,0.1924,0.0,0.1924,1.1339,0.0304,1.1036
29026,2526,PL,2026-02-07,NEW,BRE,2,3,27,4.99,1.2966,15-30_to_30-45,0,0.6138,0.0,1.4401,0.23,0.6138,0.0,0.6138,0.8712,0.0325,0.8387,0.0,0.4579,-0.4579,0.2863,0.8379,-0.5516,0.1284,0.092,0.0365,1.4401,0.23,1.2101
29027,2526,PL,2026-02-07,WOL,CHE,1,3,26,4.8797,2.4041,30-45_to_45-60,1,0.1147,0.773,0.1743,0.561,0.1147,0.773,-0.6584,0.0,0.6357,-0.6357,0.0,1.7183,-1.7183,0.7637,0.0779,0.6857,0.0611,0.0,0.0611,0.1743,0.561,-0.3867
29028,2526,PL,2026-02-11,AVL,BRI,1,0,25,1.0629,0.3252,30-45_to_45-60,2,0.0862,0.0,0.1242,0.0739,0.0862,0.0,0.0862,0.1674,0.0133,0.1541,0.146,0.0,0.146,0.0145,0.1937,-0.1792,0.0433,0.2004,-0.157,0.1242,0.0739,0.0503
29029,2526,PL,2026-02-12,BRE,ARS,1,1,19,2.5957,0.5886,45-60_to_60-75,1,0.0,0.0938,0.5953,0.3109,0.0,0.0938,-0.0938,0.492,0.0,0.492,0.0798,0.0,0.0798,0.0788,0.2407,-0.1619,0.5655,0.1388,0.4267,0.5953,0.3109,0.2844
29030,2526,PL,2026-02-10,CHE,LED,2,2,23,4.505,2.3593,60-75_to_75-90plus,1,0.0,0.008,1.3106,0.017,0.0,0.008,-0.008,0.6103,0.0,0.6103,0.1647,0.0,0.1647,0.9309,0.0,0.9309,0.1989,1.2645,-1.0656,1.3106,0.017,1.2937
29031,2526,PL,2026-02-11,CRY,BUR,2,3,30,2.8284,0.5538,15-30_to_30-45,2,0.0434,0.0,0.3329,0.0698,0.0434,0.0,0.0434,0.3262,0.3771,-0.0509,0.6403,0.1373,0.503,0.2039,0.0334,0.1705,0.5904,0.0737,0.5167,0.3329,0.0698,0.2631
29032,2526,PL,2026-02-10,EVE,BOU,1,2,27,3.7632,1.7416,60-75_to_75-90plus,1,0.0,0.0282,0.5967,0.0,0.0,0.0282,-0.0282,0.6337,0.0,0.6337,0.8277,0.1506,0.6771,0.2374,0.0329,0.2045,0.0555,1.2003,-1.1448,0.5967,0.0,0.5967
